date,stock,open,high,low,close,volume
2014-08-11,1,23.8174991607666,24.020000457763672,23.709999084472656,21.573562622070312,146340000.0
2014-08-12,1,24.01000022888184,24.21999931335449,23.90250015258789,21.569067001342773,135180000.0
2014-08-13,1,24.037500381469727,24.309999465942383,24.01000022888184,21.8545036315918,127664000.0
2014-08-14,1,24.332500457763672,24.39249992370605,24.200000762939453,21.91293334960937,112464000.0
2014-08-15,1,24.475000381469727,24.54750061035156,24.21500015258789,22.02081871032715,195804000.0
2014-08-18,1,24.622499465942383,24.842500686645508,24.4950008392334,22.28601837158203,190288000.0
2014-08-19,1,24.852500915527344,25.170000076293945,24.82999992370605,22.593914031982425,277596000.0
2014-08-20,1,25.11000061035156,25.272499084472656,24.987499237060547,22.602914810180664,210796000.0
2014-08-21,1,25.14249992370605,25.23500061035156,25.02750015258789,22.60516166687012,133912000.0
2014-08-22,1,25.07250022888184,25.36750030517578,25.04750061035156,22.77147102355957,176736000.0
2014-08-25,1,25.44750022888184,25.542499542236328,25.31999969482422,22.82091522216797,161080000.0
2014-08-26,1,25.354999542236328,25.375,25.21500015258789,22.674829483032227,132608000.0
2014-08-27,1,25.2549991607666,25.64249992370605,25.174999237060547,22.953519821166992,209476000.0
2014-08-28,1,25.397499084472656,25.69499969482422,25.38999938964844,22.98048591613769,273840000.0
2014-08-29,1,25.71500015258789,25.725000381469727,25.549999237060547,23.03667640686035,178380000.0
2014-09-02,1,25.76499938964844,25.934999465942383,25.68000030517578,23.216472625732425,214256000.0
2014-09-03,1,25.774999618530277,25.799999237060547,24.645000457763672,22.236570358276367,501684000.0
2014-09-04,1,24.712499618530277,25.022499084472656,24.44750022888184,22.05227470397949,342872000.0
2014-09-05,1,24.700000762939453,24.84749984741211,24.57749938964844,22.243310928344727,233828000.0
2014-09-08,1,24.825000762939453,24.82749938964844,24.512500762939453,22.106224060058597,185426800.0
2014-09-09,1,24.770000457763672,25.770000457763672,24.03499984741211,22.02305603027344,759385200.0
2014-09-10,1,24.502500534057617,25.27750015258789,24.440000534057617,22.69954490661621,403478400.0
2014-09-11,1,25.102500915527344,25.36000061035156,24.905000686645508,22.796186447143555,249412400.0
2014-09-12,1,25.302499771118164,25.54750061035156,25.270000457763672,22.847888946533203,250504400.0
2014-09-15,1,25.70249938964844,25.762500762939453,25.36000061035156,22.84113883972168,245266000.0
2014-09-16,1,24.950000762939453,25.315000534057617,24.72249984741211,22.6680850982666,267632400.0
2014-09-17,1,25.3174991607666,25.450000762939453,25.147499084472656,22.82990837097168,243706000.0
2014-09-18,1,25.482500076293945,25.587499618530277,25.38999938964844,22.877103805541992,149197600.0
2014-09-19,1,25.57250022888184,25.587499618530277,25.125,22.69055938720703,283609600.0
2014-09-22,1,25.450000762939453,25.53499984741211,25.145000457763672,22.713035583496094,211153600.0
2014-09-23,1,25.149999618530277,25.73500061035156,25.13500022888184,23.06814193725586,253608800.0
2014-09-24,1,25.540000915527344,25.712499618530277,25.299999237060547,22.86810874938965,240687200.0
2014-09-25,1,25.127500534057617,25.177499771118164,24.43000030517578,21.99609375,400368000.0
2014-09-26,1,24.63249969482422,25.1875,24.600000381469727,22.64336585998535,249482000.0
2014-09-29,1,24.662500381469727,25.11000061035156,24.65749931335449,22.49952507019043,199065200.0
2014-09-30,1,25.20249938964844,25.38500022888184,25.13249969482422,22.64336585998535,221056400.0
2014-10-01,1,25.147499084472656,25.17250061035156,24.674999237060547,22.290515899658203,205965200.0
2014-10-02,1,24.8174991607666,25.05500030517578,24.51000022888184,22.452327728271484,191031200.0
2014-10-03,1,24.86000061035156,25.052499771118164,24.76000022888184,22.389404296875,173878400.0
2014-10-06,1,24.987499237060547,25.162500381469727,24.854999542236328,22.389404296875,148204800.0
2014-10-07,1,24.857500076293945,25.030000686645508,24.6825008392334,22.193870544433597,168376800.0
2014-10-08,1,24.690000534057617,25.27750015258789,24.57749938964844,22.65460205078125,229618800.0
2014-10-09,1,25.38500022888184,25.59499931335449,25.15250015258789,22.70404624938965,309506000.0
2014-10-10,1,25.17250061035156,25.50749969482422,25.075000762939453,22.638866424560547,265326400.0
2014-10-13,1,25.332500457763672,25.44499969482422,24.95249938964844,22.432104110717773,214333600.0
2014-10-14,1,25.09749984741211,25.1299991607666,24.64249992370605,22.193870544433597,254754400.0
2014-10-15,1,24.49250030517578,24.787500381469727,23.795000076293945,21.92192268371582,403734400.0
2014-10-16,1,23.887500762939453,24.43000030517578,23.852500915527344,21.634248733520508,288618000.0
2014-10-17,1,24.375,24.75,24.20249938964844,21.95113945007324,272718800.0
2014-10-20,1,24.57999992370605,24.989999771118164,24.55500030517578,22.420862197875977,310069200.0
2014-10-21,1,25.7549991607666,25.7549991607666,25.3174991607666,23.029926300048828,378495600.0
2014-10-22,1,25.709999084472656,26.02750015258789,25.649999618530277,23.14679908752441,273052400.0
2014-10-23,1,26.020000457763672,26.262500762939453,25.90749931335449,23.56033706665039,284298800.0
2014-10-24,1,26.295000076293945,26.372499465942383,26.13249969482422,23.647993087768555,188215600.0
2014-10-27,1,26.212499618530277,26.3700008392334,26.174999237060547,23.623262405395508,136750800.0
2014-10-28,1,26.350000381469727,26.684999465942383,26.337499618530277,23.98960876464844,192243600.0
2014-10-29,1,26.662500381469727,26.842500686645508,26.59000015258789,24.12445068359375,210751600.0
2014-10-30,1,26.739999771118164,26.837499618530277,26.475000381469727,24.043546676635746,162619200.0
2014-10-31,1,27.002500534057617,27.01000022888184,26.802499771118164,24.27279281616211,178557200.0
2014-11-03,1,27.05500030517578,27.575000762939453,27.002500534057617,24.58743095397949,209130400.0
2014-11-04,1,27.34000015258789,27.372499465942383,26.93000030517578,24.40763092041016,166297600.0
2014-11-05,1,27.274999618530277,27.325000762939453,27.03249931335449,24.4660701751709,149743600.0
2014-11-06,1,27.149999618530277,27.19750022888184,26.950000762939453,24.536039352416992,139874000.0
2014-11-07,1,27.1875,27.32999992370605,27.137500762939453,24.60601806640625,134766000.0
2014-11-10,1,27.2549991607666,27.332500457763672,27.167499542236328,24.56538772583008,108782000.0
2014-11-11,1,27.174999237060547,27.4375,27.100000381469727,24.76176643371582,109769200.0
2014-11-12,1,27.34499931335449,27.857500076293945,27.342500686645508,25.11163711547852,187769600.0
2014-11-13,1,27.950000762939453,28.362499237060547,27.899999618530277,25.46602249145508,238091600.0
2014-11-14,1,28.287500381469727,28.54750061035156,27.802499771118164,25.77300453186035,176254400.0
2014-11-17,1,28.5674991607666,29.31999969482422,28.325000762939453,25.73011589050293,186986800.0
2014-11-18,1,28.48500061035156,28.92250061035156,28.47249984741211,26.064184188842773,176896000.0
2014-11-19,1,28.86000061035156,28.934999465942383,28.450000762939453,25.883604049682617,167476800.0
2014-11-20,1,28.727500915527344,29.21500015258789,28.712499618530277,26.253795623779297,173582000.0
2014-11-21,1,29.377500534057617,29.39249992370605,29.00749969482422,26.2899112701416,228717200.0
2014-11-24,1,29.212499618530277,29.6924991607666,29.155000686645508,26.777462005615234,189803200.0
2014-11-25,1,29.76749992370605,29.9375,29.362499237060547,26.54497528076172,275361600.0
2014-11-26,1,29.48500061035156,29.774999618530277,29.457500457763672,26.860984802246094,163073200.0
2014-11-28,1,29.8174991607666,29.850000381469727,29.512500762939453,26.84518814086914,99257600.0
2014-12-01,1,29.70249938964844,29.8125,27.8174991607666,25.973896026611328,335256000.0
2014-12-02,1,28.375,28.9375,28.1875,25.87457847595215,237395600.0
2014-12-03,1,28.9375,29.087499618530277,28.77750015258789,26.168014526367188,172253600.0
2014-12-04,1,28.9424991607666,29.299999237060547,28.82250022888184,26.068700790405277,168178000.0
2014-12-05,1,28.997499465942383,29.020000457763672,28.65999984741211,25.95809555053711,153275600.0
2014-12-08,1,28.524999618530277,28.662500381469727,27.905000686645508,25.37121963500977,230659600.0
2014-12-09,1,27.54750061035156,28.575000762939453,27.337499618530277,25.759464263916016,240832000.0
2014-12-10,1,28.602500915527344,28.712499618530277,27.88500022888184,25.26963806152344,178261200.0
2014-12-11,1,28.065000534057617,28.450000762939453,27.834999084472656,25.19515609741211,165606800.0
2014-12-12,1,27.614999771118164,27.967500686645508,27.395000457763672,24.768539428710938,224112400.0
2014-12-15,1,27.674999237060547,27.899999618530277,26.587499618530277,24.429954528808597,268872400.0
2014-12-16,1,26.592500686645508,27.540000915527344,26.565000534057617,24.095890045166016,243162800.0
2014-12-17,1,26.780000686645508,27.459999084472656,26.70499992370605,24.696308135986328,213647200.0
2014-12-18,1,27.967500686645508,28.162500381469727,27.665000915527344,25.42765235900879,236024800.0
2014-12-19,1,28.065000534057617,28.309999465942383,27.915000915527344,25.23126983642578,353719200.0
2014-12-22,1,28.040000915527344,28.372499465942383,27.99250030517578,25.49311065673828,180670000.0
2014-12-23,1,28.3075008392334,28.332500457763672,28.114999771118164,25.40282249450684,104113600.0
2014-12-24,1,28.145000457763672,28.177499771118164,28.002500534057617,25.283184051513672,57918400.0
2014-12-26,1,28.024999618530277,28.6299991607666,28.002500534057617,25.73011589050293,134884000.0
2014-12-29,1,28.44750022888184,28.6924991607666,28.424999237060547,25.712060928344727,110395600.0
2014-12-30,1,28.40999984741211,28.479999542236328,28.02750015258789,25.39830017089844,119526000.0
2014-12-31,1,28.20499992370605,28.28249931335449,27.552499771118164,24.915260314941406,165613600.0
2015-01-02,1,27.84749984741211,27.86000061035156,26.837499618530277,24.67825126647949,212818400.0
2015-01-05,1,27.07250022888184,27.162500381469727,26.352500915527344,23.983020782470703,257142000.0
2015-01-06,1,26.63500022888184,26.857500076293945,26.15749931335449,23.98528289794922,263188400.0
2015-01-07,1,26.799999237060547,27.049999237060547,26.674999237060547,24.321605682373047,160423600.0
2015-01-08,1,27.3075008392334,28.037500381469727,27.174999237060547,25.256103515625,237458000.0
2015-01-09,1,28.167499542236328,28.3125,27.552499771118164,25.283184051513672,214798000.0
2015-01-12,1,28.149999618530277,28.15749931335449,27.200000762939453,24.660186767578125,198603200.0
2015-01-13,1,27.857500076293945,28.200000762939453,27.227500915527344,24.879138946533203,268367600.0
2015-01-14,1,27.26000022888184,27.622499465942383,27.125,24.784337997436523,195826400.0
2015-01-15,1,27.5,27.51499938964844,26.665000915527344,24.11168098449707,240056000.0
2015-01-16,1,26.75749969482422,26.895000457763672,26.299999237060547,23.924335479736328,314053200.0
2015-01-20,1,26.959999084472656,27.24250030517578,26.625,24.540557861328125,199599600.0
2015-01-21,1,27.237499237060547,27.76499938964844,27.0674991607666,24.727907180786133,194303600.0
2015-01-22,1,27.565000534057617,28.11750030517578,27.43000030517578,25.371217727661133,215185600.0
2015-01-23,1,28.075000762939453,28.4375,27.88249969482422,25.502138137817383,185859200.0
2015-01-26,1,28.434999465942383,28.59000015258789,28.200000762939453,25.529224395751957,222460000.0
2015-01-27,1,28.104999542236328,28.1200008392334,27.25749969482422,24.63536262512207,382274800.0
2015-01-28,1,29.40749931335449,29.530000686645508,28.82749938964844,26.02806663513184,585908400.0
2015-01-29,1,29.07999992370605,29.79750061035156,28.88999938964844,26.83841896057129,337745600.0
2015-01-30,1,29.600000381469727,30.0,29.212499618530277,26.445653915405277,334982000.0
2015-02-02,1,29.512500762939453,29.792499542236328,29.020000457763672,26.777463912963867,250956400.0
2015-02-03,1,29.625,29.772499084472656,29.40250015258789,26.781984329223636,207662800.0
2015-02-04,1,29.625,30.127500534057617,29.57749938964844,26.98739051818848,280598800.0
2015-02-05,1,30.0049991607666,30.0575008392334,29.8125,27.18001365661621,168984800.0
2015-02-06,1,30.0049991607666,30.0625,29.612499237060547,26.951133728027344,174826400.0
2015-02-09,1,29.637500762939453,29.959999084472656,29.607500076293945,27.13015937805176,155559200.0
2015-02-10,1,30.042499542236328,30.537500381469727,30.040000915527344,27.651369094848636,248034000.0
2015-02-11,1,30.6924991607666,31.229999542236328,30.625,28.29948616027832,294247200.0
2015-02-12,1,31.51499938964844,31.8700008392334,31.39249992370605,28.65753173828125,297898000.0
2015-02-13,1,31.81999969482422,31.81999969482422,31.412500381469727,28.79803276062012,217088800.0
2015-02-17,1,31.872499465942383,32.220001220703125,31.729999542236328,28.967992782592773,252609600.0
2015-02-18,1,31.90749931335449,32.19499969482422,31.862499237060547,29.169675827026367,179566800.0
2015-02-19,1,32.119998931884766,32.25749969482422,32.08250045776367,29.10848617553711,149449600.0
2015-02-20,1,32.154998779296875,32.375,32.01250076293945,29.346435546875,195793600.0
2015-02-23,1,32.505001068115234,33.25,32.415000915527344,30.13958740234375,283896400.0
2015-02-24,1,33.23500061035156,33.400001525878906,32.79249954223633,29.95149040222168,276912400.0
2015-02-25,1,32.88999938964844,32.900001525878906,32.037498474121094,29.18553924560547,298846800.0
2015-02-26,1,32.1974983215332,32.717498779296875,31.65250015258789,29.55491828918457,365150000.0
2015-02-27,1,32.5,32.64250183105469,32.060001373291016,29.11076164245605,248059200.0
2015-03-02,1,32.3125,32.56999969482422,32.07500076293945,29.253528594970703,192386800.0
2015-03-03,1,32.2400016784668,32.380001068115234,32.022499084472656,29.314712524414062,151265200.0
2015-03-04,1,32.275001525878906,32.38999938964844,32.08000183105469,29.128894805908203,126665200.0
2015-03-05,1,32.14500045776367,32.1875,31.440000534057617,28.646203994750977,226068400.0
2015-03-06,1,32.099998474121094,32.342498779296875,31.565000534057617,28.689258575439453,291368400.0
2015-03-09,1,31.989999771118164,32.39250183105469,31.26499938964844,28.81163024902344,354114000.0
2015-03-10,1,31.602500915527344,31.80500030517578,30.950000762939453,28.21563148498535,275426400.0
2015-03-11,1,31.1875,31.1924991607666,30.52750015258789,27.70122337341309,275756000.0
2015-03-12,1,30.57749938964844,31.225000381469727,30.40749931335449,28.202035903930664,193450800.0
2015-03-13,1,31.100000381469727,31.350000381469727,30.645000457763672,28.00715065002441,207309200.0
2015-03-16,1,30.96999931335449,31.237499237060547,30.717500686645508,28.315349578857425,143497200.0
2015-03-17,1,31.475000381469727,31.82999992370605,31.412500381469727,28.78896713256836,204092400.0
2015-03-18,1,31.75,32.290000915527344,31.592500686645508,29.113025665283203,261083600.0
2015-03-19,1,32.1875,32.3125,31.850000381469727,28.893213272094727,183238000.0
2015-03-20,1,32.0625,32.099998474121094,31.290000915527344,28.530630111694336,274780400.0
2015-03-23,1,31.780000686645508,31.962499618530277,31.6299991607666,28.82749557495117,150838800.0
2015-03-24,1,31.8075008392334,32.0099983215332,31.63999938964844,28.709651947021484,131369200.0
2015-03-25,1,31.63500022888184,31.70499992370605,30.84499931335449,27.95956420898437,206620800.0
2015-03-26,1,30.690000534057617,31.21999931335449,30.649999618530277,28.154451370239254,190291600.0
2015-03-27,1,31.14249992370605,31.174999237060547,30.727500915527344,27.93010139465332,158184800.0
2015-03-30,1,31.012500762939453,31.600000381469727,31.0,28.637142181396484,188398800.0
2015-03-31,1,31.522499084472656,31.622499465942383,31.09000015258789,28.197509765625,168362400.0
2015-04-01,1,31.20499992370605,31.280000686645508,30.774999618530277,28.156719207763672,162485600.0
2015-04-02,1,31.25749969482422,31.38999938964844,31.04750061035156,28.399192810058597,128880400.0
2015-04-06,1,31.11750030517578,31.877500534057617,31.082500457763672,28.859214782714844,148776000.0
2015-04-07,1,31.90999984741211,32.029998779296875,31.4950008392334,28.55555534362793,140049200.0
2015-04-08,1,31.462499618530277,31.600000381469727,31.24250030517578,28.462646484375,149316800.0
2015-04-09,1,31.462499618530277,31.645000457763672,31.165000915527344,28.68019294738769,129936000.0
2015-04-10,1,31.487499237060547,31.802499771118164,31.315000534057617,28.80256462097168,160752000.0
2015-04-13,1,32.092498779296875,32.14250183105469,31.65250015258789,28.745912551879883,145460400.0
2015-04-14,1,31.75,31.82250022888184,31.477500915527344,28.62127685546875,102098400.0
2015-04-15,1,31.602500915527344,31.78249931335449,31.502500534057617,28.730043411254883,115881600.0
2015-04-16,1,31.56999969482422,31.774999618530277,31.52750015258789,28.59181404113769,113476000.0
2015-04-17,1,31.387500762939453,31.53499984741211,31.114999771118164,28.270023345947266,207828000.0
2015-04-20,1,31.39249992370605,32.029998779296875,31.292499542236328,28.915868759155277,188217200.0
2015-04-21,1,32.025001525878906,32.04999923706055,31.667499542236328,28.759510040283203,129740400.0
2015-04-22,1,31.747499465942383,32.217498779296875,31.57999992370605,29.147016525268555,150618000.0
2015-04-23,1,32.07500076293945,32.60499954223633,32.03499984741211,29.38496398925781,183083600.0
2015-04-24,1,32.622501373291016,32.657501220703125,32.307498931884766,29.5231990814209,178103600.0
2015-04-27,1,33.07749938964844,33.282501220703125,32.787498474121094,30.060266494750977,387816800.0
2015-04-28,1,33.6150016784668,33.6349983215332,32.39250183105469,29.586641311645508,475696000.0
2015-04-29,1,32.540000915527344,32.897499084472656,32.07500076293945,29.15154838562012,253544400.0
2015-04-30,1,32.15999984741211,32.15999984741211,31.145000457763672,28.36066627502441,332781600.0
2015-05-01,1,31.524999618530277,32.532501220703125,31.325000762939453,29.221797943115234,234050400.0
2015-05-04,1,32.375,32.64250183105469,32.064998626708984,29.16514587402344,203953200.0
2015-05-05,1,32.037498474121094,32.11249923706055,31.44499969482422,28.50797271728516,197085600.0
2015-05-06,1,31.63999938964844,31.6875,30.84000015258789,28.32894325256348,288564000.0
2015-05-07,1,31.1924991607666,31.520000457763672,31.0049991607666,28.50416755676269,175763600.0
2015-05-08,1,31.670000076293945,31.905000686645508,31.52750015258789,29.041208267211918,222201600.0
2015-05-11,1,31.84749984741211,31.88999938964844,31.40749931335449,28.745376586914062,168143200.0
2015-05-12,1,31.399999618530277,31.71999931335449,31.20499992370605,28.64298248291016,192640000.0
2015-05-13,1,31.537500381469727,31.79750061035156,31.467500686645508,28.674835205078125,138776800.0
2015-05-14,1,31.852500915527344,32.23749923706055,31.790000915527344,29.34385871887207,180814000.0
2015-05-15,1,32.26750183105469,32.372501373291016,32.0525016784668,29.30290031433105,152832000.0
2015-05-18,1,32.095001220703125,32.68000030517578,32.09000015258789,29.62603759765625,203531600.0
2015-05-19,1,32.67250061035156,32.720001220703125,32.40999984741211,29.598730087280277,178532800.0
2015-05-20,1,32.5,32.744998931884766,32.334999084472656,29.596450805664062,145819600.0
2015-05-21,1,32.51750183105469,32.907501220703125,32.45750045776367,29.899110794067383,158921600.0
2015-05-22,1,32.900001525878906,33.24250030517578,32.849998474121094,30.16080093383789,182384000.0
2015-05-26,1,33.150001525878906,33.227500915527344,32.279998779296875,29.49632835388184,282790400.0
2015-05-27,1,32.584999084472656,33.064998626708984,32.51250076293945,30.04702377319336,183332800.0
2015-05-28,1,32.96500015258789,32.98749923706055,32.775001525878906,29.987855911254883,122933200.0
2015-05-29,1,32.807498931884766,32.86249923706055,32.474998474121094,29.646528244018555,203538000.0
2015-06-01,1,32.56999969482422,32.84749984741211,32.51250076293945,29.70568084716797,128451200.0
2015-06-02,1,32.46500015258789,32.665000915527344,32.33000183105469,29.57369613647461,134670400.0
2015-06-03,1,32.665000915527344,32.73500061035156,32.474998474121094,29.610105514526367,123934000.0
2015-06-04,1,32.39500045776367,32.64500045776367,32.227500915527344,29.437164306640625,153800400.0
2015-06-05,1,32.375,32.42250061035156,32.09000015258789,29.27558898925781,142507200.0
2015-06-08,1,32.224998474121094,32.3025016784668,31.707500457763672,29.08216667175293,210699200.0
2015-06-09,1,31.674999237060547,32.02000045776367,31.405000686645508,28.99569129943848,224301600.0
2015-06-10,1,31.979999542236328,32.334999084472656,31.962499618530277,29.32793426513672,156349200.0
2015-06-11,1,32.29499816894531,32.54499816894531,32.119998931884766,29.261940002441406,141563600.0
2015-06-12,1,32.04750061035156,32.08250045776367,31.77750015258789,28.938804626464844,147544800.0
2015-06-15,1,31.524999618530277,31.809999465942383,31.427499771118164,28.881916046142575,175955600.0
2015-06-16,1,31.75749969482422,31.962499618530277,31.592500686645508,29.036651611328125,125976400.0
2015-06-17,1,31.93000030517578,31.96999931335449,31.684999465942383,28.96838760375977,131672400.0
2015-06-18,1,31.8075008392334,32.07749938964844,31.80500030517578,29.10037040710449,141628800.0
2015-06-19,1,31.927499771118164,31.95499992370605,31.600000381469727,28.80909538269043,218867600.0
2015-06-22,1,31.872499465942383,32.01499938964844,31.770000457763672,29.038930892944336,136157200.0
2015-06-23,1,31.8700008392334,31.90250015258789,31.71999931335449,28.906944274902344,121075600.0
2015-06-24,1,31.802499771118164,32.45000076293945,31.780000686645508,29.152708053588867,221123600.0
2015-06-25,1,32.21500015258789,32.29999923706055,31.875,29.013896942138672,127752400.0
2015-06-26,1,31.917499542236328,31.997499465942383,31.627500534057617,28.84322929382324,176267200.0
2015-06-29,1,31.364999771118164,31.61750030517578,31.1200008392334,28.338045120239254,196645600.0
2015-06-30,1,31.39249992370605,31.530000686645508,31.21500015258789,28.54285430908203,177482800.0
2015-07-01,1,31.725000381469727,31.73500061035156,31.497499465942383,28.80909538269043,120955200.0
2015-07-02,1,31.607500076293945,31.67250061035156,31.4424991607666,28.772682189941406,108844000.0
2015-07-06,1,31.23500061035156,31.5575008392334,31.212499618530277,28.672557830810547,112241600.0
2015-07-07,1,31.47249984741211,31.537500381469727,30.9424991607666,28.602014541625977,187787200.0
2015-07-08,1,31.1200008392334,31.15999984741211,30.63500022888184,27.89202880859375,243046400.0
2015-07-09,1,30.962499618530277,31.01499938964844,29.80500030517578,27.323131561279297,314380000.0
2015-07-10,1,30.48500061035156,30.962499618530277,30.302499771118164,28.0535945892334,245418000.0
2015-07-13,1,31.25749969482422,31.440000534057617,31.07999992370605,28.595190048217773,165762000.0
2015-07-14,1,31.51000022888184,31.592500686645508,31.26000022888184,28.58381080627441,127072400.0
2015-07-15,1,31.43000030517578,31.787500381469727,31.395000457763672,28.85915946960449,134596800.0
2015-07-16,1,31.934999465942383,32.14250183105469,31.837499618530277,29.243736267089844,144889600.0
2015-07-17,1,32.27000045776367,32.404998779296875,32.07749938964844,29.49632835388184,184658800.0
2015-07-20,1,32.74250030517578,33.24250030517578,32.67499923706055,30.053855895996094,235600800.0
2015-07-21,1,33.212501525878906,33.22999954223633,32.58000183105469,29.75347137451172,307025600.0
2015-07-22,1,30.497499465942383,31.375,30.497499465942383,28.49506187438965,461802400.0
2015-07-23,1,31.549999237060547,31.772499084472656,31.26499938964844,28.48141098022461,203998000.0
2015-07-24,1,31.32999992370605,31.434999465942383,30.975000381469727,28.331218719482425,168649200.0
2015-07-27,1,30.772499084472656,30.90250015258789,30.530000686645508,27.93753433227539,177822000.0
2015-07-28,1,30.84499931335449,30.977500915527344,30.637500762939453,28.07635498046875,134472400.0
2015-07-29,1,30.787500381469727,30.875,30.5674991607666,27.98760223388672,148046800.0
2015-07-30,1,30.57999992370605,30.64249992370605,30.427499771118164,27.84652328491211,134513200.0
2015-07-31,1,30.649999618530277,30.65999984741211,30.227500915527344,27.60302352905273,171540000.0
2015-08-03,1,30.375,30.64249992370605,29.3799991607666,26.952207565307617,279904000.0
2015-08-04,1,29.354999542236328,29.424999237060547,28.3125,26.08747673034668,496554400.0
2015-08-05,1,28.237499237060547,29.36000061035156,28.024999618530277,26.260425567626957,397250400.0
2015-08-06,1,28.99250030517578,29.125,28.530000686645508,26.317567825317383,211612000.0
2015-08-07,1,28.645000457763672,29.0625,28.625,26.40671730041504,154681600.0
2015-08-10,1,29.13249969482422,29.997499465942383,29.13249969482422,27.36680030822754,219806400.0
2015-08-11,1,29.45249938964844,29.545000076293945,28.332500457763672,25.94268035888672,388331200.0
2015-08-12,1,28.13249969482422,28.854999542236328,27.40749931335449,26.342716217041016,404870000.0
2015-08-13,1,29.01000022888184,29.100000381469727,28.63500022888184,26.3221435546875,194143200.0
2015-08-14,1,28.57999992370605,29.07749938964844,28.502500534057617,26.507301330566406,171718000.0
2015-08-17,1,29.01000022888184,29.412500381469727,28.875,26.78160858154297,163538800.0
2015-08-18,1,29.107500076293945,29.36000061035156,29.002500534057617,26.63074111938477,138242800.0
2015-08-19,1,29.024999618530277,29.1299991607666,28.670000076293945,26.29013442993164,193146000.0
2015-08-20,1,28.520000457763672,28.587499618530277,27.90749931335449,25.75067138671875,274006400.0
2015-08-21,1,27.607500076293945,27.975000381469727,26.412500381469727,24.175687789916992,513102000.0
2015-08-24,1,23.717500686645508,27.200000762939453,23.0,23.572206497192383,648825200.0
2015-08-25,1,27.77750015258789,27.77750015258789,25.875,23.71392822265625,414406400.0
2015-08-26,1,26.772499084472656,27.47249984741211,26.262500762939453,25.07404518127441,387098400.0
2015-08-27,1,28.0575008392334,28.309999465942383,27.5049991607666,25.81238555908203,338464400.0
2015-08-28,1,28.042499542236328,28.32749938964844,27.88500022888184,25.896961212158203,212657600.0
2015-08-31,1,28.00749969482422,28.63249969482422,28.0,25.77581214904785,224917200.0
2015-09-01,1,27.537500381469727,27.96999931335449,26.84000015258789,24.623722076416016,307383600.0
2015-09-02,1,27.5575008392334,28.084999084472656,27.28249931335449,25.6798038482666,247555200.0
2015-09-03,1,28.122499465942383,28.19499969482422,27.51000022888184,25.2294864654541,212935600.0
2015-09-04,1,27.24250030517578,27.612499237060547,27.127500534057617,24.9780330657959,199985200.0
2015-09-08,1,27.9375,28.13999938964844,27.57999992370605,25.672948837280277,219374400.0
2015-09-09,1,28.440000534057617,28.5049991607666,27.4424991607666,25.179197311401367,340043200.0
